0.000,0
13.977,0
11.960,0
9.987,0
8.055,0
0.000,0
5.982,0
3.997,0
1.995,0
0.000,0
-2.040,0
-4.005,0
-6.052,0
-8.057,0
0.000,0
-10.050,0
-11.972,0
-13.887,0
-15.852,0
